"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"05-Dec-2013","EQ","872.00","877.00","868.05","856.05","870.40","871.00","872.14","955.00","763.90","2,865,154","2,498,823,568.35","67,634"
"04-Dec-2013","EQ","860.90","867.50","853.20","861.90","858.10","856.05","860.14","955.00","763.90","2,002,635","1,722,548,066.25","67,469"
"03-Dec-2013","EQ","855.00","865.50","850.65","855.30","861.50","861.90","859.70","955.00","763.90","2,099,451","1,804,894,619.80","56,927"
"02-Dec-2013","EQ","853.00","862.95","852.30","853.20","854.90","855.30","857.96","955.00","763.90","1,650,771","1,416,303,015.35","49,955"
"29-Nov-2013","EQ","850.95","856.50","848.60","847.95","852.00","853.20","853.19","955.00","763.90","2,259,353","1,927,647,757.60","43,503"
"28-Nov-2013","EQ","843.10","856.40","843.10","837.95","850.10","847.95","850.63","955.00","763.90","2,867,965","2,439,568,496.55","75,951"
"27-Nov-2013","EQ","844.50","849.50","835.25","841.25","838.00","837.95","840.35","955.00","763.90","2,610,836","2,194,014,196.75","68,865"
"26-Nov-2013","EQ","850.50","856.80","837.55","851.70","840.50","841.25","846.01","955.00","763.90","3,192,390","2,700,805,008.75","69,304"
"25-Nov-2013","EQ","847.35","856.85","844.05","843.75","850.90","851.70","851.07","955.00","763.90","2,303,754","1,960,650,479.40","58,264"
"22-Nov-2013","EQ","851.00","856.45","839.10","847.60","848.90","843.75","848.45","955.00","761.10","1,710,289","1,451,097,284.65","45,624"
"21-Nov-2013","EQ","859.90","860.00","843.45","862.50","846.90","847.60","851.69","955.00","761.10","2,620,866","2,232,174,574.45","73,200"
"20-Nov-2013","EQ","874.85","883.00","857.00","878.35","859.85","862.50","875.41","955.00","761.10","2,992,305","2,619,489,675.35","69,818"
"19-Nov-2013","EQ","875.00","884.90","875.00","874.75","879.00","878.35","880.38","955.00","761.10","1,928,073","1,697,427,670.35","44,683"
"18-Nov-2013","EQ","858.10","877.75","856.15","851.65","876.00","874.75","869.66","955.00","761.10","2,759,723","2,400,017,658.95","82,318"
"14-Nov-2013","EQ","851.25","864.00","850.40","844.40","851.90","851.65","856.85","955.00","761.10","1,835,838","1,573,036,740.80","66,198"
"13-Nov-2013","EQ","849.90","861.40","842.10","852.60","843.05","844.40","851.06","955.00","761.10","1,918,164","1,632,465,997.00","66,664"
"12-Nov-2013","EQ","865.00","871.60","850.20","863.90","850.50","852.60","860.67","955.00","761.10","2,781,812","2,394,209,972.75","92,328"
"11-Nov-2013","EQ","874.00","882.10","860.20","875.95","864.95","863.90","870.92","955.00","761.10","2,034,671","1,772,032,673.85","59,158"
